label,clean_text,URL,EMAIL,PHONE,msg_len
0,yup hey one day fri ask miwa jiayin take leave go karaoke,0,0,0,79
0,wylie tampa sarasota,0,0,0,37
1,mobile mths entitled update latest colour camera mobile free call mobile update co free,0,0,1,144
0,doc prescribed morphine cause pain meds enough waiting mom bring med kick fast gonna try later,0,0,0,160
0,ok lor wat time finish,0,0,0,25
0,gran onlyfound afew days ago cusoon honi,0,0,0,44
1,themob check newest selection content games tones gossip babes sport keep mobile fit funky text wap,0,0,0,138
0,call carlos phone vibrate acting might hear texts,0,0,0,95
0,well im computerless time make oreo truffles,0,0,0,54
0,yes thought thanks,0,0,0,25
0,go walmart stay,0,0,0,34
0,great getting worried know wonderful caring person like best life know wonderful god love,0,0,0,175
0,ok another number,0,0,0,28
0,nobody decide eat dad wants chinese,0,0,0,52
0,gonna blake night might able get little early,0,0,0,93
0,yes chatting,0,0,0,24
0,movie collect car oredi,0,0,0,38
0,awesome remember last time got somebody high first time diesel,0,0,0,88
0,hmm uncle informed paying school directly pls buy food,0,0,0,86
0,clothes jewelry trips,0,0,0,38
0,dad wanted talk apartment got late start omw,0,0,0,69
1,congrats nokia video camera phone call calls cost ppm ave call mins vary mobiles close post bcm ldn wc xx,0,0,1,157
0,okies go yan jiu skip ard oso go cine den go mrt one blah blah blah,0,0,0,95
1,call freephone,0,0,0,33
0,wan come dinner tonight,0,0,0,45
0,keep ten rs shelf purchase ball,0,0,0,46
0,yup comin,0,0,0,19
1,dear paytm customer paytm kyc suspended paytm office ph account block within hour thank paytm team,0,0,1,138
0,first time history need comfort luxury sold price india onion rs lt gt petrol rs lt gt beer rs lt gt shesil lt gt,0,0,0,180
0,life strict teacher bcoz teacher teaches lesson amp conducts exam life first conducts exam amp teaches lessons happy morning,0,0,0,165
0,really need shit tomorrow know awake like,0,0,0,83
1,orange customer may claim free camera phone upgrade loyalty call offer ends thmarch apply opt availa,0,0,0,160
0,today accept day accept brother sister lover dear best clos lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd rply means enemy,0,0,0,156
0,yeah leave maybe ish,0,0,0,36
0,meet library,0,0,0,32
0,hmm well night night,0,0,0,22
0,possible teach,0,0,0,43
0,hey veggie pizza,0,0,0,31
0,part checking iq,0,0,0,25
0,text way cup stop work bus,0,0,0,76
1,rock yr chik get filthy films xxx pics yr phone rply filth saristar ltd yt per days stop cancel,0,0,1,152
0,say thanks,0,0,0,12
0,normal,0,0,0,24
0,know stubborn even want go hospital kept telling mark weak sucker hospitals weak suckers,0,0,0,148
0,change fb jaykwon thuglyfe falconerf,0,0,0,55
0,stayin extra week back next wed rugby weekend hi soon,0,0,0,116
0,ok prob take ur time,0,0,0,25
1,tkts euro cup final cash collect call pobox ppm,0,0,1,111
0,lol oops sorry fun,0,0,0,26
1,mobile customer may claim free camera phone upgrade pay go sim card loyalty call offer ends thfeb apply,0,0,0,159
0,oh charge camera,0,0,0,24
1,block breaker comes deluxe format new features great graphics mobile buy replying get bbdeluxe take challenge,0,0,0,156
0,die toot fringe,0,0,0,40
0,right though give space want need really starting become issue going suggest setting definite move still greece maybe ready,0,0,0,244
0,hope understand saying lol,0,0,0,42
0,oh grand bit party mention cover charge probably first come first served,0,0,0,121
0,want kfc tuesday buy meals gravy mark,0,0,0,74
0,yeah probably still gotta check leo,0,0,0,47
0,said mind go bedroom minute ok sed sexy mood,0,0,0,94
0,argh nobody town,0,0,0,36
0,everything weather keep extra warm cold nothing serious pls lots vitamin,0,0,0,112
1,hmv bonus special pounds genuine hmv vouchers play send hmv info,0,0,0,126
0,good afternoon boytoy goes walking day get police abstract still wake miss babe,0,0,0,156
0,friendship game play word say start march ends may tomorrow yesterday today ever,0,0,0,148
0,going film day da pm sorry da,0,0,0,45
1,floppy snappy happy gay chat service photo upload call min stop texts call,0,0,1,138
1,camera awarded sipix digital camera call fromm landline delivery within days,0,0,1,106
0,jus hope true missin cos really missin done anything feel guilty yet,0,0,0,115
0,thats cool gentleman treat dignity respect,0,0,0,73
0,hi darlin hope nice night wish come cant wait see love fran ps,0,0,0,89
0,still got lessons sch,0,0,0,31
0,yup leaving right back soon,0,0,0,36
0,good study well,0,0,0,23
1,reat deals mobilestore get rs mobile purchases rs rush offer valid till st feb show mcoupon rpd,0,0,0,149
0,morning ok,0,0,0,22
0,mah pick tomorrow,0,0,0,31
1,please call customer service representative pm guaranteed cash prize,0,0,0,137
0,whats coming hill monster hope great day things going fine busy though,0,0,0,120
1,secret admirer looking make contact find reveal thinks ur special call,0,0,1,132
0,per request melle melle oru minnaminunginte nurungu vettam set callertune callers press copy friends callertune,0,0,0,160
1,panasonic bluetoothhdset free nokia free motorola free doublemins doubletxt orange contract call mobileupd call optout,0,0,1,150
0,going buy mum present ar,0,0,0,38
0,better made friday stuffed like pig yesterday feel bleh least writhing pain kind bleh,0,0,0,133
0,tuesday night real,0,0,0,29
0,sorry go later,0,0,0,20
0,yes fine,0,0,0,8
0,garbage bags eggs jam bread hannaford wheat chex,0,0,0,52
0,fun fact although would think armand would eventually build tolerance shit considering much smokes gets like hits,0,0,0,150
0,oh asked fun haha take care,0,0,0,41
0,ok asked money far,0,0,0,29
0,tell something thats okay,0,0,0,30
0,hey gave photo registered driving ah tmr wanna meet yck,0,0,0,87
0,worse uses half way stops better complete,0,0,0,76
0,addie amp art get home,0,0,0,77
0,open rebtel firefox loads put plus sign user name place show two numbers lower number number pick number pin display okay,0,0,0,200
0,might accidant tookplace somewhere ghodbandar rd traffic moves slovely plz slip amp worry,0,0,0,126
0,delhi chennai still silent,0,0,0,31
1,private account statement shows un redeemed points call identifier code expires,0,0,1,148
0,samus shoulders yet,0,0,0,34
0,solve case man found murdered october afternoon wife called police police questioned everyone wife sir sleeping murder took place cook cooking gardener picking vegetables house maid went post office children went play whoz murderer,0,0,0,322
0,got seventeen pounds seven hundred ml hope ok,0,0,0,56
0,de looking good,0,0,0,34
0,purity friendship two smiling reading forwarded message smiling seeing name good morning,0,0,0,146
0,gonna ring weekend wot,0,0,0,35
0,probably couple hours tops,0,0,0,28
0,wait cornwall hope tonight bad well rock night shite anyway going kip good night speak soon,0,0,0,157
0,oh send address,0,0,0,29
0,pain urination thing else,0,0,0,37
0,ok lor good news,0,0,0,28
1,free st week nokia tone ur mob every week txt nokia get txting tell ur mates,0,0,0,122
0,want tell bad feel basically times text lately need drugs,0,0,0,103
0,sos amount get pls,0,0,0,30
1,urgent dear fl pkart customer trying contact last weekends draw shows rs prize guaranteed call claim code flip valid hrs,0,0,1,186
0,ha ha popped loo hello ed hello,0,0,0,63
0,drive lor,0,0,0,17
0,forget though love walk beside watching keeping heart warm,0,0,0,110
0,go chase run crossing street,0,0,0,67
0,wnt buy bmw car urgently vry urgent hv shortage lt gt lacs source arng dis amt lt gt lacs thats prob,0,0,0,150
0,hi mobile added contact list great place send free sms people visit fullonsms com,0,0,1,157
0,ee msg na poortiyagi odalebeku hanumanji name hanuman bajarangabali maruti pavanaputra sankatmochan ramaduth mahaveer ee name lt gt janarige ivatte kalisidare next saturday olage ondu good news keluviri maretare inde dodda problum nalli siguviri idu matra lt gt true neglet,0,0,0,320
0,people game mall iouri kaila,0,0,0,66
0,lol take member said aunt flow visit months cause developed ovarian cysts bc way shrink,0,0,0,153
0,ok let knw,0,0,0,14
0,call finish come pick,0,0,0,43
0,sorry battery died yeah,0,0,0,33
1,free message activate free text messages replying message word free terms conditions visit,0,0,1,146
1,valued customer pleased advise following recent review mob awarded bonus prize call,0,0,1,152
0,nice nice working,0,0,0,28
0,comin fetch us oredi,0,0,0,28
0,waiting call sir,0,0,0,31
1,private account statement,0,0,0,44
1,nationwide noticed debit card recently used apple online store gbp please urgently call fraud preventaion intl reply sms,1,0,1,256
0,yup ok thanx,0,0,0,15
0,hey darlin pick college tell wen mt love pete xx,0,0,0,84
0,oh really make air talent,0,0,0,55
0,merry christmas annie,0,0,0,31
0,alright babe justthought sayhey doin nearly endof wk offdam nevamind hook sn uwant lovejen,0,0,0,136
1,urgent last weekend draw shows cash spanish holiday call claim rstm sw ss ppm,0,0,1,142
0,scratching,0,0,0,23
0,performed,0,0,0,42
0,eh remember spell name yes remember naughty make wet,0,0,0,91
0,think say syllabus,0,0,0,38
0,win really side long time,0,0,0,45
0,cant get da laptop matric card wif lei,0,0,0,52
0,sorry call later afternoon,0,0,0,32
0,hope great day,0,0,0,32
0,ok noe busy really bored msg oso dunno wat colour choose one,0,0,0,104
0,number,0,0,0,33
0,lol need cash nitros hurry come crash,0,0,0,75
0,hi babe im home wanna something xx,0,0,0,45
0,mum hope great day hoping text meets well full life great day abiola,0,0,0,112
0,ya referin mei ex wat ah waitin treat somebody shld rich liao gd den dun work frm tmr onwards,0,0,0,139
0,feel like trying kadeem,0,0,0,33
0,ur sis,0,0,0,16
0,hi please get lt gt dollar loan pay back mid february pls,0,0,0,96
0,said would woke,0,0,0,62
0,ok anyway need change said,0,0,0,46
0,come back tampa ffffuuuuuuu,0,0,0,30
0,remain unconvinced elaborate test willpower,0,0,0,70
0,gonna ask lol think,0,0,0,44
0,shower baby,0,0,0,36
1,want new nokia colour phone delivered tomorrow free text free camcorder reply call,0,0,1,124
0,urgh coach hot smells chip fat thanks especially duvet predictive text word,0,0,0,105
0,went ur hon lab one,0,0,0,41
0,feel always happy slowly becomes habit amp finally becomes part life follow happy morning amp happy day,0,0,0,166
0,spoons okay,0,0,0,23
0,pizza want,0,0,0,23
0,hahaha use brain dear,0,0,0,27
0,yes last practice,0,0,0,19
1,secret admirer looking make contact find reveal thinks ur special call,0,0,1,145
0,okie nice hear,0,0,0,25
0,going good problem still need little experience understand american customer voice,0,0,0,102
0,daddy shu shu looking wan tell singapore wat,0,0,0,82
1,sam registration received click complete process http rghst us xri reply stop opt future texts,0,0,0,135
0,may approve panalam posts,0,0,0,55
0,aight ill get fb couple minutes,0,0,0,39
0,yar lor keep raining non stop wan go elsewhere,0,0,0,60
0,babes think got ur brolly left english wil bring mrw luv franxx,0,0,0,86
0,ok beautiful,0,0,0,14
0,see knew giving break times woul lead always wanting miss curfew gonna gibe til one midnight movie gonna get til need come home need getsleep anything need studdying ear training,0,0,0,276
0,take us shopping mark distract isaiah,0,0,0,53
0,brother genius,0,0,0,24
1,text banneduk see cost textoperator ga xxx,0,0,0,68
0,gobi arts college,0,0,0,23
0,jay says double faggot,0,0,0,36
0,dear regret cudnt pick call drove frm ctla cochin home left mobile car ente style ishtamayoo happy bakrid,0,0,0,124
0,thanks temales wonderful thank great week,0,0,0,66
0,sir hope day going smoothly really hoped wont bother bills settle month extra cash know challenging time also let know,0,0,0,243
0,yo theres class tmrw right,0,0,0,30
0,sounds like plan cardiff still still cold sitting radiator,0,0,0,86
0,long since screamed princess,0,0,0,50
0,kallis wont bat nd innings,0,0,0,31
0,er yep sure props,0,0,0,19
0,sweet well princess please tell likes dislikes bed,0,0,0,81
1,winner specially selected receive cash award speak live operator claim call pm cost,0,0,0,157
0,sorry help,0,0,0,30
0,oh ok prob,0,0,0,15
0,photoshop makes computer shut,0,0,0,42
0,record one night,0,0,0,37
1,dear customer selected stay star hotels day draw holiday valued inr dial claim,0,0,1,136
1,received request purchasing paytm payments bank fastag total amount paid rs tag cost rs security deposit rs threshold rs case queries please contact us,1,0,0,253
0,camera quite good mega pixels optical digital dooms lovely holiday safe hope hav good journey happy new year see couple weeks,0,0,0,189
0,ebay might less elsewhere,0,0,0,46
0,remind hrs,0,0,0,26
0,daddy take good care,0,0,0,35
0,makes sense btw carlos difficult guys gonna smoke go pick second batch get gas,0,0,0,121
0,lets use next week princess,0,0,0,34
0,hav almost reached call unable connect,0,0,0,52
0,hey kate hope ur ok give buz wedlunch go outsomewhere adrink town cud go watershd bit ppl fromwrk bthere love petexxx,0,0,0,150
0,dunno lei thk mum lazy go neva ask yet,0,0,0,62
0,roger probably going rem,0,0,0,51
0,haf keep busy,0,0,0,32
0,right wasnt phoned someone number like,0,0,0,70
